lon;lat;ele;time
37.3651;-3.08075;5581.8;2020-01-31-04-18-22
37.365132;-3.080758;5580.9;2020-01-31-04-18-27
37.36514;-3.080788;5580;2020-01-31-04-18-30
37.365168;-3.080779;5579.2;2020-01-31-04-18-36
37.365193;-3.080804;5578;2020-01-31-04-18-43
37.36522;-3.080791;5577;2020-01-31-04-18-48
37.365225;-3.080762;5576.2;2020-01-31-04-18-52
37.365227;-3.080733;5575.4;2020-01-31-04-18-55
37.365254;-3.080721;5574.6;2020-01-31-04-19-01
37.365266;-3.080746;5573.8;2020-01-31-04-19-10
37.365271;-3.080773;5573.1;2020-01-31-04-19-13
37.365305;-3.080768;5572.1;2020-01-31-04-19-18
37.365333;-3.080745;5570.9;2020-01-31-04-19-22
37.365361;-3.08074;5569.9;2020-01-31-04-19-26
37.365378;-3.08077;5568.9;2020-01-31-04-19-31
37.365377;-3.080797;5568.1;2020-01-31-04-19-34
37.365369;-3.080834;5567;2020-01-31-04-19-37
37.365372;-3.080871;5565.7;2020-01-31-04-19-41
37.365401;-3.080865;5564.6;2020-01-31-04-19-45
37.365428;-3.080845;5563.5;2020-01-31-04-19-48
37.365453;-3.080865;5562.5;2020-01-31-04-19-55
37.365468;-3.080897;5561.3;2020-01-31-04-19-58
37.365477;-3.080924;5560.4;2020-01-31-04-20-01
37.36551;-3.080932;5559.3;2020-01-31-04-20-06
37.365538;-3.080919;5558.1;2020-01-31-04-20-09
37.365552;-3.080942;5557.2;2020-01-31-04-20-16
37.365535;-3.080978;5555.7;2020-01-31-04-20-20
37.365533;-3.081012;5554.5;2020-01-31-04-20-23
37.365524;-3.081042;5553.4;2020-01-31-04-20-26
37.365506;-3.081072;5552;2020-01-31-04-20-30
37.365496;-3.081105;5550.6;2020-01-31-04-20-34
37.365508;-3.081131;5549.5;2020-01-31-04-20-41
37.365516;-3.081165;5548.1;2020-01-31-04-20-48
37.365522;-3.081197;5547;2020-01-31-04-20-54
37.365549;-3.081207;5546.1;2020-01-31-04-20-59
37.36557;-3.08123;5545;2020-01-31-04-21-09
37.365585;-3.081257;5543.8;2020-01-31-04-21-19
37.365614;-3.081257;5542.6;2020-01-31-04-21-23
37.365633;-3.081238;5541.5;2020-01-31-04-21-27
37.36565;-3.081203;5539.9;2020-01-31-04-21-31
37.365684;-3.081191;5538.7;2020-01-31-04-21-35
37.365719;-3.081195;5537.5;2020-01-31-04-21-40
37.36575;-3.0812;5536.4;2020-01-31-04-21-44
37.365757;-3.081232;5535.3;2020-01-31-04-21-47
37.365748;-3.081266;5534;2020-01-31-04-21-50
37.365745;-3.081295;5532.9;2020-01-31-04-21-53
37.365743;-3.081332;5531.6;2020-01-31-04-21-57
37.365738;-3.081365;5530.4;2020-01-31-04-22-01
37.365734;-3.081395;5529.2;2020-01-31-04-22-04
37.365739;-3.081425;5528.1;2020-01-31-04-22-08
37.365737;-3.081458;5527;2020-01-31-04-22-13
37.365734;-3.081486;5526.1;2020-01-31-04-22-23
37.365763;-3.081498;5525;2020-01-31-04-22-28
37.365767;-3.081529;5524.1;2020-01-31-04-22-34
37.365791;-3.081551;5523.1;2020-01-31-04-22-40
37.365817;-3.081564;5522.1;2020-01-31-04-22-48
37.365818;-3.081599;5520.9;2020-01-31-04-22-54
37.365805;-3.081624;5520;2020-01-31-04-22-59
37.365805;-3.081656;5519;2020-01-31-04-23-09
37.365804;-3.08169;5517.8;2020-01-31-04-23-13
37.36582;-3.081715;5516.8;2020-01-31-04-23-20
37.365849;-3.081682;5515.4;2020-01-31-04-23-25
37.365866;-3.08166;5514.7;2020-01-31-04-23-28
37.365892;-3.081645;5513.8;2020-01-31-04-23-31
37.365919;-3.081666;5512.8;2020-01-31-04-23-36
37.365943;-3.081684;5511.9;2020-01-31-04-23-41
37.365956;-3.081707;5511.2;2020-01-31-04-23-45
37.365978;-3.081725;5510.3;2020-01-31-04-23-50
37.366013;-3.081709;5509;2020-01-31-04-23-55
37.366026;-3.081741;5507.9;2020-01-31-04-24-00
37.366023;-3.081778;5506.7;2020-01-31-04-24-03
37.36605;-3.081794;5505.7;2020-01-31-04-24-09
37.366049;-3.081822;5504.9;2020-01-31-04-24-14
37.366043;-3.081849;5504;2020-01-31-04-24-17
37.366072;-3.08186;5503;2020-01-31-04-24-23
37.3661;-3.081858;5502;2020-01-31-04-24-25
37.366111;-3.081891;5500.8;2020-01-31-04-24-30
37.3661;-3.081917;5499.9;2020-01-31-04-24-33
37.366084;-3.081945;5498.8;2020-01-31-04-24-36
37.36606;-3.081983;5497.2;2020-01-31-04-24-40
37.366082;-3.082011;5495.8;2020-01-31-04-24-46
37.36608;-3.082043;5494.7;2020-01-31-04-24-51
37.366084;-3.082078;5493.6;2020-01-31-04-24-55
37.366084;-3.082114;5492.4;2020-01-31-04-24-59
37.36608;-3.082155;5490.9;2020-01-31-04-25-03
37.366088;-3.082188;5489.6;2020-01-31-04-25-08
37.366087;-3.082217;5488.4;2020-01-31-04-25-11
37.366105;-3.082247;5486.9;2020-01-31-04-25-14
37.366131;-3.082232;5485.7;2020-01-31-04-25-26
37.366161;-3.082226;5484.5;2020-01-31-04-25-29
37.366189;-3.082216;5483.3;2020-01-31-04-25-33
37.366215;-3.082201;5482.1;2020-01-31-04-25-37
37.366246;-3.082197;5480.9;2020-01-31-04-25-43
37.366274;-3.082212;5479.6;2020-01-31-04-25-48
37.366301;-3.082205;5478.4;2020-01-31-04-25-53
37.366333;-3.08221;5477.1;2020-01-31-04-25-59
37.366357;-3.082231;5473;2020-01-31-04-26-08
37.366386;-3.082226;5471.9;2020-01-31-04-26-12
37.366416;-3.082213;5470.7;2020-01-31-04-26-16
37.366447;-3.082212;5469.5;2020-01-31-04-26-20
37.366456;-3.082243;5468.2;2020-01-31-04-26-28
37.366467;-3.082269;5467.1;2020-01-31-04-26-32
37.36648;-3.082302;5465.6;2020-01-31-04-26-36
37.366505;-3.082315;5464.5;2020-01-31-04-26-40
37.36654;-3.082319;5463.1;2020-01-31-04-26-45
37.366563;-3.082332;5462;2020-01-31-04-26-49
37.366559;-3.08236;5460.8;2020-01-31-04-26-52
37.366581;-3.082341;5459.7;2020-01-31-04-27-04
37.366595;-3.082369;5458.4;2020-01-31-04-27-09
37.366621;-3.082347;5457.2;2020-01-31-04-27-14
37.366652;-3.082322;5455.7;2020-01-31-04-27-18
37.36668;-3.082315;5454.5;2020-01-31-04-27-20
37.366707;-3.082294;5453.2;2020-01-31-04-27-24
37.366741;-3.08229;5451.8;2020-01-31-04-27-27
37.366765;-3.082309;5450.6;2020-01-31-04-27-31
37.366765;-3.082344;5449.2;2020-01-31-04-27-35
37.366778;-3.082369;5448.2;2020-01-31-04-27-45
37.366812;-3.08238;5446.8;2020-01-31-04-27-51
37.366843;-3.082394;5445.4;2020-01-31-04-27-54
37.366878;-3.082395;5444;2020-01-31-04-27-57
37.366901;-3.082417;5442.8;2020-01-31-04-28-01
37.36692;-3.082437;5441.7;2020-01-31-04-28-04
37.366953;-3.082448;5440.3;2020-01-31-04-28-08
37.366988;-3.082454;5438.9;2020-01-31-04-28-24
37.367025;-3.082466;5437.4;2020-01-31-04-28-27
37.367052;-3.082479;5436.2;2020-01-31-04-28-29
37.367083;-3.082474;5434.9;2020-01-31-04-28-33
37.367117;-3.082463;5433.5;2020-01-31-04-28-38
37.367139;-3.082447;5432.4;2020-01-31-04-28-44
37.367112;-3.082445;5431.3;2020-01-31-04-29-23
37.367088;-3.082431;5430.2;2020-01-31-04-34-37
37.367114;-3.082447;5429;2020-01-31-04-35-00
37.367141;-3.082466;5427.6;2020-01-31-04-35-06
37.367167;-3.082484;5426.3;2020-01-31-04-35-09
37.367209;-3.082499;5424.5;2020-01-31-04-35-12
37.367233;-3.082527;5423.3;2020-01-31-04-35-15
37.36725;-3.082552;5422.2;2020-01-31-04-35-17
37.367275;-3.082568;5420.9;2020-01-31-04-35-20
37.3673;-3.082589;5419.7;2020-01-31-04-35-23
37.367311;-3.082616;5418.7;2020-01-31-04-35-27
37.367319;-3.082648;5417.4;2020-01-31-04-35-32
37.367348;-3.082664;5415.9;2020-01-31-04-35-37
37.367381;-3.082655;5414.6;2020-01-31-04-35-40
37.367406;-3.082643;5413.6;2020-01-31-04-35-43
37.367435;-3.08262;5412.2;2020-01-31-04-35-46
37.367463;-3.082607;5411;2020-01-31-04-35-50
37.367486;-3.082632;5409.7;2020-01-31-04-35-54
37.367485;-3.08266;5408.5;2020-01-31-04-35-56
37.367473;-3.082687;5407.2;2020-01-31-04-35-59
37.367476;-3.082719;5405.9;2020-01-31-04-36-02
37.367492;-3.082755;5404.3;2020-01-31-04-36-06
37.36753;-3.082755;5402.9;2020-01-31-04-36-11
37.367536;-3.082787;5401.6;2020-01-31-04-36-15
37.367544;-3.082819;5400.4;2020-01-31-04-36-20
37.367576;-3.082824;5399.1;2020-01-31-04-36-24
37.367607;-3.082828;5397.7;2020-01-31-04-36-28
37.367612;-3.082855;5396.5;2020-01-31-04-36-32
37.367611;-3.08289;5395.2;2020-01-31-04-36-36
37.367625;-3.082917;5394.1;2020-01-31-04-36-40
37.367632;-3.082949;5392.9;2020-01-31-04-36-44
37.367654;-3.082968;5391.8;2020-01-31-04-36-49
37.367683;-3.082977;5390.6;2020-01-31-04-36-53
37.367715;-3.082973;5389.2;2020-01-31-04-36-57
37.367743;-3.082968;5388.1;2020-01-31-04-37-01
37.367774;-3.082965;5386.8;2020-01-31-04-37-05
37.367801;-3.082978;5385.6;2020-01-31-04-37-09
37.367821;-3.083007;5384.3;2020-01-31-04-37-14
37.367841;-3.083036;5383;2020-01-31-04-37-18
37.367859;-3.08306;5381.8;2020-01-31-04-37-23
37.367887;-3.083082;5380.5;2020-01-31-04-37-29
37.367915;-3.083099;5379.2;2020-01-31-04-37-32
37.367934;-3.08312;5378.1;2020-01-31-04-37-36
37.36796;-3.083143;5376.7;2020-01-31-04-37-40
37.367962;-3.083178;5375.3;2020-01-31-04-37-44
37.367984;-3.083206;5373.8;2020-01-31-04-37-50
37.367988;-3.083237;5372.5;2020-01-31-04-37-53
37.36801;-3.083261;5371.2;2020-01-31-04-37-59
37.368048;-3.083262;5369.9;2020-01-31-04-38-03
37.368057;-3.083294;5368.6;2020-01-31-04-38-08
37.368048;-3.083326;5367.2;2020-01-31-04-38-11
37.368076;-3.083342;5365.9;2020-01-31-04-38-16
37.368118;-3.083336;5364.2;2020-01-31-04-38-20
37.368149;-3.083349;5363;2020-01-31-04-38-23
37.368162;-3.083377;5361.8;2020-01-31-04-38-26
37.368186;-3.083395;5360.6;2020-01-31-04-38-29
37.368213;-3.083386;5359.5;2020-01-31-04-38-33
37.368246;-3.08338;5358.1;2020-01-31-04-38-36
37.368275;-3.0834;5356.7;2020-01-31-04-38-40
37.368253;-3.083441;5354.8;2020-01-31-04-38-44
37.368252;-3.083474;5353.5;2020-01-31-04-38-48
37.368243;-3.083503;5352.2;2020-01-31-04-38-52
37.368247;-3.083534;5351;2020-01-31-04-38-56
37.368253;-3.083563;5349.8;2020-01-31-04-38-59
37.368272;-3.083591;5348.4;2020-01-31-04-39-03
37.368278;-3.083618;5347.4;2020-01-31-04-39-06
37.368307;-3.083622;5346.3;2020-01-31-04-39-11
37.368322;-3.083596;5345.2;2020-01-31-04-39-19
37.368328;-3.083569;5344.1;2020-01-31-04-39-27
37.36836;-3.083589;5342.6;2020-01-31-04-39-36
37.36836;-3.083623;5341.2;2020-01-31-04-39-40
37.368364;-3.083651;5340.1;2020-01-31-04-39-43
37.368395;-3.083648;5338.9;2020-01-31-04-39-48
37.368429;-3.083646;5337.6;2020-01-31-04-39-54
37.368462;-3.083654;5336.3;2020-01-31-04-39-58
37.368492;-3.083659;5335.1;2020-01-31-04-40-02
37.368514;-3.083679;5333.9;2020-01-31-04-40-05
37.368535;-3.083704;5332.6;2020-01-31-04-40-10
37.368561;-3.083698;5331.5;2020-01-31-04-40-22
37.36857;-3.083664;5330.1;2020-01-31-04-40-30
37.368589;-3.083644;5329;2020-01-31-04-40-34
37.368611;-3.083664;5327.9;2020-01-31-04-40-40
37.368619;-3.083698;5326.5;2020-01-31-04-40-43
37.368629;-3.083723;5325.4;2020-01-31-04-40-46
37.368652;-3.08375;5323.9;2020-01-31-04-40-50
37.368663;-3.083776;5322.8;2020-01-31-04-41-01
37.368685;-3.083749;5321.5;2020-01-31-04-41-09
37.368697;-3.083718;5320.4;2020-01-31-04-41-13
37.368727;-3.083703;5319.1;2020-01-31-04-41-18
37.368758;-3.083684;5317.6;2020-01-31-04-41-23
37.368789;-3.083682;5316.3;2020-01-31-04-41-27
37.368816;-3.083674;5315.2;2020-01-31-04-41-31
37.368841;-3.083683;5314.2;2020-01-31-04-41-35
37.368844;-3.083722;5312.6;2020-01-31-04-41-40
37.368862;-3.083747;5311.4;2020-01-31-04-41-44
37.368877;-3.083772;5310.2;2020-01-31-04-41-49
37.368889;-3.083801;5308.9;2020-01-31-04-42-08
37.368904;-3.083828;5307.7;2020-01-31-04-42-12
37.368919;-3.083851;5306.7;2020-01-31-04-42-16
37.368926;-3.08388;5305.5;2020-01-31-04-42-20
37.368935;-3.083908;5304.3;2020-01-31-04-42-24
37.368954;-3.083939;5303;2020-01-31-04-42-29
37.368976;-3.083958;5301.9;2020-01-31-04-42-34
37.369008;-3.083953;5300.6;2020-01-31-04-42-38
37.368976;-3.083916;5298.6;2020-01-31-04-42-57
37.368975;-3.083885;5297.3;2020-01-31-04-43-16
37.369003;-3.083877;5296.1;2020-01-31-04-43-23
37.369028;-3.083893;5294.9;2020-01-31-04-43-30
37.369058;-3.083919;5293.4;2020-01-31-04-43-36
37.369086;-3.083927;5292.3;2020-01-31-04-43-40
37.369094;-3.083897;5291.2;2020-01-31-04-43-47
37.369106;-3.083867;5289.9;2020-01-31-04-43-52
37.369134;-3.083845;5288.5;2020-01-31-04-43-58
37.369165;-3.083845;5287.2;2020-01-31-04-44-03
37.369189;-3.083859;5286.1;2020-01-31-04-44-06
37.369218;-3.083884;5284.6;2020-01-31-04-44-11
37.369246;-3.083896;5283.3;2020-01-31-04-44-16
37.369268;-3.083877;5282.1;2020-01-31-04-44-22
37.369279;-3.083853;5281.1;2020-01-31-04-44-26
37.369316;-3.083848;5279.6;2020-01-31-04-44-30
37.36935;-3.083858;5278.2;2020-01-31-04-44-34
37.369378;-3.083882;5277;2020-01-31-04-44-37
37.369402;-3.083908;5275.7;2020-01-31-04-44-41
37.369432;-3.083935;5274;2020-01-31-04-44-46
37.369461;-3.083932;5272.8;2020-01-31-04-44-50
37.369493;-3.083935;5271.6;2020-01-31-04-44-55
37.369524;-3.083915;5270.1;2020-01-31-04-45-11
37.369555;-3.083904;5268.8;2020-01-31-04-45-15
37.369591;-3.083903;5267.3;2020-01-31-04-45-33
37.369629;-3.083901;5265.8;2020-01-31-04-45-38
37.369658;-3.083903;5264.6;2020-01-31-04-45-45
37.369688;-3.083895;5263.3;2020-01-31-04-45-52
37.369713;-3.083907;5262.2;2020-01-31-04-45-56
37.369733;-3.083934;5260.8;2020-01-31-04-45-59
37.369764;-3.083947;5259.5;2020-01-31-04-46-05
37.369792;-3.083958;5258.2;2020-01-31-04-46-09
37.369828;-3.083966;5256.9;2020-01-31-04-46-17
37.369836;-3.083993;5255.9;2020-01-31-04-46-37
37.369857;-3.084016;5254.9;2020-01-31-04-46-53
37.369882;-3.08403;5253.9;2020-01-31-04-46-56
37.369893;-3.084057;5252.7;2020-01-31-04-47-00
37.369913;-3.084083;5251.3;2020-01-31-04-47-03
37.369935;-3.0841;5250.2;2020-01-31-04-47-06
37.369965;-3.08411;5248.8;2020-01-31-04-47-09
37.369991;-3.08412;5247.7;2020-01-31-04-47-12
37.370022;-3.084132;5246.3;2020-01-31-04-47-15
37.37004;-3.084158;5244.9;2020-01-31-04-47-17
37.370065;-3.084186;5243.4;2020-01-31-04-47-20
37.370086;-3.084212;5242.1;2020-01-31-04-47-23
37.370103;-3.084234;5241.2;2020-01-31-04-47-26
37.370135;-3.084261;5239.7;2020-01-31-04-47-32
37.370166;-3.084285;5238.2;2020-01-31-04-47-36
37.370185;-3.084305;5237;2020-01-31-04-47-39
37.370204;-3.084328;5235.7;2020-01-31-04-47-42
37.370224;-3.084347;5234.5;2020-01-31-04-47-47
37.370229;-3.084385;5233;2020-01-31-04-47-51
37.370235;-3.08442;5231.9;2020-01-31-04-47-54
37.370234;-3.084451;5230.9;2020-01-31-04-47-57
37.37024;-3.084487;5229.3;2020-01-31-04-48-01
37.370251;-3.084529;5227.6;2020-01-31-04-48-05
37.370254;-3.08458;5225.5;2020-01-31-04-48-09
37.370265;-3.084611;5224;2020-01-31-04-48-13
37.370264;-3.084642;5222.8;2020-01-31-04-48-17
37.370248;-3.084619;5221.7;2020-01-31-04-48-39
37.370222;-3.084613;5220.7;2020-01-31-04-49-10
37.370228;-3.084584;5219.5;2020-01-31-04-50-48
37.370258;-3.084608;5217.8;2020-01-31-04-57-34
37.370282;-3.084627;5216.7;2020-01-31-04-57-39
37.370309;-3.084643;5212.2;2020-01-31-04-57-43
37.370343;-3.08466;5210.4;2020-01-31-04-57-47
37.370355;-3.084687;5209.3;2020-01-31-04-57-51
37.370368;-3.084724;5207.7;2020-01-31-04-57-56
37.37039;-3.084743;5206.5;2020-01-31-04-58-02
37.37041;-3.084765;5205.2;2020-01-31-04-58-22
37.370431;-3.084786;5204.1;2020-01-31-04-58-34
37.370463;-3.084776;5202.9;2020-01-31-04-58-46
37.370491;-3.084788;5201.7;2020-01-31-04-58-49
37.37051;-3.084811;5200.7;2020-01-31-04-58-53
37.370516;-3.084843;5199.6;2020-01-31-04-58-57
37.370513;-3.084883;5198.3;2020-01-31-04-59-00
37.370516;-3.08492;5197.1;2020-01-31-04-59-04
37.370519;-3.084949;5196.1;2020-01-31-04-59-07
37.370525;-3.084985;5194.7;2020-01-31-04-59-10
37.370523;-3.085021;5193.4;2020-01-31-04-59-14
37.370528;-3.085056;5192.2;2020-01-31-04-59-17
37.370551;-3.085085;5190.7;2020-01-31-04-59-21
37.370561;-3.085115;5189.6;2020-01-31-04-59-24
37.370569;-3.085157;5188;2020-01-31-04-59-28
37.370591;-3.085183;5186.8;2020-01-31-04-59-32
37.370617;-3.085217;5185.2;2020-01-31-04-59-35
37.370623;-3.085247;5184.2;2020-01-31-04-59-39
37.370634;-3.085283;5183;2020-01-31-04-59-43
37.370645;-3.085316;5182;2020-01-31-04-59-46
37.370654;-3.085348;5181;2020-01-31-04-59-50
37.370661;-3.085389;5179.8;2020-01-31-04-59-54
37.370661;-3.085417;5178.9;2020-01-31-04-59-58
37.370662;-3.085455;5177.7;2020-01-31-05-00-01
37.370657;-3.085484;5176.8;2020-01-31-05-00-04
37.370648;-3.085517;5175.9;2020-01-31-05-00-07
37.37064;-3.085556;5174.8;2020-01-31-05-00-11
37.370611;-3.085586;5173.7;2020-01-31-05-00-15
37.370604;-3.085613;5172.9;2020-01-31-05-00-18
37.370619;-3.085639;5172.1;2020-01-31-05-00-21
37.370644;-3.085653;5171.2;2020-01-31-05-00-23
37.370667;-3.085669;5170.4;2020-01-31-05-00-27
37.370679;-3.0857;5169.3;2020-01-31-05-00-30
37.370703;-3.085723;5168.3;2020-01-31-05-00-33
37.37071;-3.085756;5167.3;2020-01-31-05-00-38
37.370711;-3.085789;5166.4;2020-01-31-05-00-41
37.370724;-3.085817;5165.7;2020-01-31-05-00-44
37.37074;-3.085839;5165.1;2020-01-31-05-00-46
37.37076;-3.08587;5164.3;2020-01-31-05-00-50
37.370771;-3.085907;5163.3;2020-01-31-05-00-54
37.37078;-3.085938;5162.5;2020-01-31-05-00-56
37.37079;-3.085977;5161.6;2020-01-31-05-01-00
37.370798;-3.086004;5160.9;2020-01-31-05-01-02
37.370802;-3.086034;5160.1;2020-01-31-05-01-05
37.37081;-3.086062;5159.4;2020-01-31-05-01-09
37.370815;-3.086089;5158.7;2020-01-31-05-01-12
37.370843;-3.086113;5157.8;2020-01-31-05-01-17
37.370872;-3.086106;5157;2020-01-31-05-01-21
37.370881;-3.086133;5156.3;2020-01-31-05-01-28
37.37086;-3.08615;5155.4;2020-01-31-05-01-32
37.370861;-3.086179;5154.3;2020-01-31-05-01-37
37.370886;-3.086193;5153.1;2020-01-31-05-01-43
37.370893;-3.086223;5151.7;2020-01-31-05-01-48
37.370892;-3.086255;5150.2;2020-01-31-05-01-53
37.370902;-3.086287;5148.7;2020-01-31-05-02-02
37.37093;-3.086307;5147.2;2020-01-31-05-02-09
37.370955;-3.086326;5145.8;2020-01-31-05-02-13
37.37098;-3.086347;5144.3;2020-01-31-05-02-16
37.37101;-3.086365;5142.9;2020-01-31-05-02-20
37.371038;-3.08637;5141.8;2020-01-31-05-02-23
37.371067;-3.086379;5140.6;2020-01-31-05-02-27
37.371095;-3.086387;5139.5;2020-01-31-05-02-31
37.371121;-3.086409;5138.2;2020-01-31-05-02-35
37.371144;-3.086431;5137.1;2020-01-31-05-02-39
37.371166;-3.086455;5136.3;2020-01-31-05-02-43
37.371189;-3.086475;5135.5;2020-01-31-05-02-46
37.371209;-3.086503;5134.6;2020-01-31-05-02-50
37.371226;-3.086528;5133.6;2020-01-31-05-02-53
37.37125;-3.086552;5132.8;2020-01-31-05-02-57
37.371272;-3.086583;5132;2020-01-31-05-03-00
37.371293;-3.08661;5131.2;2020-01-31-05-03-04
37.371312;-3.086637;5129.6;2020-01-31-05-03-08
37.371335;-3.086663;5128.7;2020-01-31-05-03-11
37.371357;-3.086691;5127.9;2020-01-31-05-03-15
37.371382;-3.086719;5126.9;2020-01-31-05-03-18
37.371408;-3.086752;5125.8;2020-01-31-05-03-22
37.371435;-3.086771;5124.9;2020-01-31-05-03-27
37.371461;-3.086761;5124.1;2020-01-31-05-03-37
37.371427;-3.086743;5123;2020-01-31-05-03-53
37.371454;-3.086743;5122.2;2020-01-31-05-04-22
37.371484;-3.08676;5121.2;2020-01-31-05-04-32
37.371514;-3.086772;5120.2;2020-01-31-05-04-34
37.371538;-3.086802;5119;2020-01-31-05-04-39
37.371562;-3.086831;5118;2020-01-31-05-04-43
37.371578;-3.086854;5117.2;2020-01-31-05-04-45
37.371608;-3.086873;5116.1;2020-01-31-05-04-50
37.371646;-3.086862;5115;2020-01-31-05-04-55
37.371669;-3.086883;5114.1;2020-01-31-05-05-03
37.371678;-3.086914;5113.3;2020-01-31-05-05-07
37.371687;-3.086949;5112.3;2020-01-31-05-05-11
37.371703;-3.086976;5111.5;2020-01-31-05-05-14
37.371726;-3.087;5110.8;2020-01-31-05-05-18
37.371754;-3.087025;5110.1;2020-01-31-05-05-22
37.37178;-3.087037;5109.6;2020-01-31-05-05-24
37.371808;-3.087061;5109.1;2020-01-31-05-05-28
37.371824;-3.087098;5108.7;2020-01-31-05-05-32
37.371841;-3.087133;5108.4;2020-01-31-05-05-36
37.371869;-3.087128;5108.3;2020-01-31-05-05-42
37.371903;-3.08714;5108.1;2020-01-31-05-05-47
37.371924;-3.087172;5107.9;2020-01-31-05-05-51
37.371941;-3.08721;5107.8;2020-01-31-05-05-56
37.371951;-3.087242;5107.6;2020-01-31-05-05-59
37.371957;-3.087269;5107.4;2020-01-31-05-06-01
37.371971;-3.087296;5107.2;2020-01-31-05-06-04
37.371991;-3.087323;5106.8;2020-01-31-05-06-06
37.372014;-3.087348;5106.4;2020-01-31-05-06-09
37.372044;-3.087382;5105.8;2020-01-31-05-06-12
37.372056;-3.087408;5105.3;2020-01-31-05-06-15
37.372057;-3.087445;5104.7;2020-01-31-05-06-19
37.372059;-3.087472;5104.2;2020-01-31-05-06-21
37.372061;-3.087502;5103.6;2020-01-31-05-06-23
37.372058;-3.087541;5102.7;2020-01-31-05-06-27
37.372056;-3.087575;5102;2020-01-31-05-06-30
37.372061;-3.087622;5100.9;2020-01-31-05-06-34
37.372075;-3.087652;5100.1;2020-01-31-05-06-37
37.372089;-3.087678;5099.4;2020-01-31-05-06-40
37.372105;-3.087703;5098.6;2020-01-31-05-06-43
37.37212;-3.087728;5097.6;2020-01-31-05-06-46
37.372119;-3.087765;5096.6;2020-01-31-05-06-50
37.372117;-3.087796;5095.7;2020-01-31-05-06-55
37.372119;-3.087833;5094.6;2020-01-31-05-07-01
37.372131;-3.087865;5093.5;2020-01-31-05-07-06
37.372145;-3.087894;5092.5;2020-01-31-05-07-11
37.372169;-3.087914;5091.5;2020-01-31-05-07-15
37.372173;-3.087948;5090.4;2020-01-31-05-07-20
37.372177;-3.08798;5089.3;2020-01-31-05-07-24
37.372198;-3.088;5088.4;2020-01-31-05-07-28
37.372208;-3.088027;5087.3;2020-01-31-05-07-32
37.372204;-3.088065;5085.9;2020-01-31-05-07-37
37.372187;-3.088092;5084.7;2020-01-31-05-07-40
37.372187;-3.088121;5083.6;2020-01-31-05-07-44
37.372204;-3.088147;5082.3;2020-01-31-05-07-49
37.372227;-3.088126;5081;2020-01-31-05-07-54
37.372257;-3.088119;5079.7;2020-01-31-05-07-59
37.372281;-3.088106;5078.6;2020-01-31-05-08-05
37.372312;-3.088107;5077.3;2020-01-31-05-08-11
37.372322;-3.088144;5075.8;2020-01-31-05-08-18
37.372322;-3.088183;5074.2;2020-01-31-05-08-22
37.372322;-3.088214;5073.1;2020-01-31-05-08-24
37.372329;-3.088242;5072;2020-01-31-05-08-27
37.372342;-3.088271;5070.8;2020-01-31-05-08-29
37.372374;-3.088267;5069.5;2020-01-31-05-08-34
37.372385;-3.088234;5068.2;2020-01-31-05-08-38
37.37238;-3.088198;5067;2020-01-31-05-08-41
37.372384;-3.088162;5065.7;2020-01-31-05-08-45
37.372414;-3.088152;5064.6;2020-01-31-05-08-51
37.372437;-3.088167;5063.6;2020-01-31-05-08-56
37.372471;-3.088181;5062.4;2020-01-31-05-09-02
37.372499;-3.088205;5061.1;2020-01-31-05-09-06
37.372534;-3.088204;5060;2020-01-31-05-09-11
37.372561;-3.088197;5059.1;2020-01-31-05-09-16
37.372555;-3.088227;5058.1;2020-01-31-05-09-21
37.37257;-3.088254;5057;2020-01-31-05-09-25
37.372589;-3.088275;5056.1;2020-01-31-05-09-28
37.372595;-3.088302;5055.2;2020-01-31-05-09-30
37.372588;-3.088329;5054.2;2020-01-31-05-09-33
37.372575;-3.088369;5052.9;2020-01-31-05-09-37
37.372562;-3.088399;5051.8;2020-01-31-05-09-40
37.372548;-3.088423;5050.8;2020-01-31-05-09-43
37.372547;-3.088451;5049.8;2020-01-31-05-09-46
37.372554;-3.088483;5048.7;2020-01-31-05-09-50
37.372554;-3.088515;5047.7;2020-01-31-05-09-54
37.372571;-3.088546;5046.5;2020-01-31-05-10-00
37.372605;-3.088539;5045.4;2020-01-31-05-10-04
37.372639;-3.088539;5044.2;2020-01-31-05-10-09
37.372669;-3.088544;5043.2;2020-01-31-05-10-14
37.372685;-3.088581;5041.7;2020-01-31-05-10-19
37.372694;-3.088612;5040.7;2020-01-31-05-10-24
37.372691;-3.088642;5039.7;2020-01-31-05-10-27
37.372687;-3.08868;5038.4;2020-01-31-05-10-31
37.372684;-3.088716;5037.3;2020-01-31-05-10-35
37.372689;-3.088757;5035.8;2020-01-31-05-10-39
37.372707;-3.08879;5034.5;2020-01-31-05-10-43
37.372732;-3.088803;5033.5;2020-01-31-05-10-46
37.372772;-3.088815;5032.1;2020-01-31-05-10-51
37.372797;-3.088832;5031;2020-01-31-05-11-00
37.372825;-3.088816;5029.9;2020-01-31-05-11-06
37.372836;-3.088843;5028.9;2020-01-31-05-11-10
37.372839;-3.088874;5027.9;2020-01-31-05-11-14
37.372863;-3.088891;5026.9;2020-01-31-05-11-18
37.372891;-3.088902;5025.9;2020-01-31-05-11-22
37.372924;-3.088903;5024.9;2020-01-31-05-11-26
37.372954;-3.088906;5023.9;2020-01-31-05-11-30
